,adult,budget,id,imdb_id,overview,popularity,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,original_language
338,FALSE,0,48287,tt0112435,"It's the story about seven very different best friends, and one summer that will bring them together like never before.",2.15805,18/08/1995,0,94,Released,Friends Forever,The Baby-Sitters Club,FALSE,5.3,23,en
339,FALSE,15000000,3049,tt0109040,"He's Ace Ventura: Pet Detective. Jim Carrey is on the case to find the Miami Dolphins' missing mascot and quarterback Dan Marino. He goes eyeball to eyeball with a man-eating shark, stakes out the Miami Dolphins and woos and wows the ladies. Whether he's undercover, under fire or underwater, he always gets his man . . . or beast!",11.247957,04/02/1994,107217396,86,Released,"He's the best there is! (Actually, he's the only one there is.)",Ace Ventura: Pet Detective,FALSE,6.4,1684,en
340,FALSE,0,2759,tt0109045,"Two drag-queens and a transsexual contract to perform a drag show at a resort in Alice Springs, a resort town in the remote Australian desert. They head west from Sydney aboard their lavender bus, Priscilla. En route, it is discovered that the woman they've contracted with is the wife of one of the drag queens. Their bus breaks down, and is repaired by Bob, who travels on with them.",8.328596,31/05/1994,11220670,104,Released,She's back... Looking as gorgeous and outrageous as ever in a brand new frock.,"The Adventures of Priscilla, Queen of the Desert",FALSE,7.2,174,en
341,FALSE,0,12635,tt0106339,"Chronicles the early days of The Beatles in Hamburg, Germany. The film focuses primarily on the relationship between Stuart Sutcliffe (played by Stephen Dorff) and John Lennon (played by Ian Hart), and also with Sutcliffe's German girlfriend Astrid Kirchherr (played by Sheryl Lee).",2.487951,01/04/1994,0,100,Released,,Backbeat,FALSE,6.2,37,en
342,FALSE,5000000,10497,tt0104779,"An embittered husband, paralyzed and in a wheelchair, buttonholes a complete stranger and begins to tell him the story of his marriage. The stranger would like to escape, but cannot. For one thing he grows fascinated by the story. For another he is mesmerized by the man's wife, who has perfected that trick of looking a man boldly in the eye until, by looking away, he concedes sexual supremacy.",11.298195,02/09/1992,1862805,139,Released,A kinky voyage with a full head of steam.,Bitter Moon,FALSE,7,115,en
343,FALSE,0,11382,tt0109348,"Set in 1920's New York City, this movie tells the story of idealistic young playwright David Shayne. Producer Julian Marx finally finds funding for the project from gangster Nick Valenti. The catch is that Nick's girl friend Olive Neal gets the part of a psychiatrist, and Olive is a bimbo who could never pass for a psychiatrist as well as being a dreadful actress. Agreeing to this first compromise is the first step to Broadway's complete seduction of David, who neglects longtime girl friend Ellen. Meanwhile David puts up with Warner Purcell, the leading man who is a compulsive eater, Helen Sinclair, the grand dame who wants her part jazzed up, and Cheech, Olive's interfering hitman / bodyguard. Eventually, the playwright must decide whether art or life is more important.",5.72288,14/10/1994,0,98,Released,,Bullets Over Broadway,FALSE,7,130,en
344,FALSE,62000000,9331,tt0109444,CIA Analyst Jack Ryan is drawn into an illegal war fought by the US government against a Colombian drug cartel.,7.513245,03/08/1994,215887717,141,Released,The war of drugs would lead him to the war of power.,Clear and Present Danger,FALSE,6.4,390,en
345,FALSE,45000000,10731,tt0109446,"A street-wise kid, Mark Sway, sees the suicide of Jerome Clifford, a prominent Louisiana lawyer, whose current client is Barry 'The Blade' Muldano, a Mafia hit-man. Before Jerome shoots himself, he tells Mark where the body of a Senator is buried. Clifford shoots himself and Mark is found at the scene, and both the FBI and the Mafia quickly realize that Mark probably knows more than he says.",15.263829,20/07/1994,117615211,119,Released,A district attorney out for a conviction. A new lawyer out of her league. A young boy who knew too much.,The Client,FALSE,6.4,287,en
346,FALSE,0,10464,tt0109484,"When Manny Singer's wife dies, his young daughter Molly becomes mute and withdrawn. To help cope with looking after Molly, he hires sassy housekeeper Corrina Washington, who coaxes Molly out of her shell and shows father and daughter a whole new way of life. Manny and Corrina's friendship delights Molly and enrages the other townspeople.",6.924689,12/08/1994,0,115,Released,,"Corrina, Corrina",FALSE,6.4,83,en
347,FALSE,0,34152,tt0109504,"From Spike Lee comes this vibrant semi-autobiographical portrait of a school-teacher, her stubborn jazz-musician husband and their five kids living in '70s Brooklyn.",2.533022,13/05/1994,0,115,Released,,Crooklyn,FALSE,6.7,31,en
348,FALSE,15000000,9495,tt0109506,"Exactly one year after young rock guitarist Eric Draven and his fiancée are brutally killed by a ruthless gang of criminals, Draven -- watched over by a hypnotic crow -- returns from the grave to exact revenge.",15.799336,11/05/1994,94000000,102,Released,Real love is forever.,The Crow,FALSE,7.3,980,en
349,FALSE,0,29973,tt0109450,"Al Stump is a famous sports-writer chosen by Ty Cobb to co-write his official, authorized 'autobiography' before his death. Cobb, widely feared and despised, feels misunderstood and wants to set the record straight about 'the greatest ball-player ever,' in his words.",2.583363,02/12/1994,1007583,128,Released,Everyone hated this baseball legend. And he loved it.,Cobb,FALSE,6.1,29,en
350,FALSE,46000000,888,tt0109813,Modern Stone Age family the Flintstones hit the big screen in this live-action version of the classic cartoon. Fred helps Barney adopt a child. Barney sees an opportunity to repay him when Slate Mining tests its employees to find a new executive. But no good deed goes unpunished.,15.019586,26/05/1994,341631208,91,Released,Yabba-Dabba-Doo!,The Flintstones,FALSE,5,559,en
351,FALSE,55000000,13,tt0109830,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.",48.307194,06/07/1994,677945399,142,Released,"The world will never be the same, once you've seen it through the eyes of Forrest Gump.",Forrest Gump,FALSE,8.2,8147,en
352,FALSE,6000000,712,tt0109831,Four Weddings And A Funeral is a British comedy about a British Man named Charles and an American Woman named Carrie who go through numerous weddings before they determine if they are right for one another.,8.990345,09/03/1994,254700832,117,Released,Five good reasons to stay single.,Four Weddings and a Funeral,FALSE,6.6,654,en
353,FALSE,0,16295,tt0113305,"Malik (Omar Epps) is an African-American student attending on a track scholarship; academics are not his strong suit, and he goes in thinking that his athletic abilities will earn him a free ride through college. Fudge (Ice Cube), a ""professional student"" who has been at Columbus for six years so far, becomes friendly with Malik and challenges his views about race and politics in America.",7.817811,11/01/1995,38290723,127,Released,,Higher Learning,FALSE,6.4,49,en
354,FALSE,0,48992,tt0110091,"Lisette and husband Chino face marital difficulties. She is fed up with the kids, while he has job troubles. His mother Rosaria hates Lisette and the neighborhood tramp has designs on Chino. Things get even worse when Chino goes to jail and Lisette gets a good job uptown. Can this marriage be saved?",0.289295,14/10/1994,1777020,104,Released,"For Lisette, everyday has become independence day.",I Like It Like That,FALSE,6.3,4,en
355,FALSE,45000000,10879,tt0110093,"Rival Chicago reporters Sabrina Peterson (Roberts) and Peter Brackett (Nolte) reluctantly join forces to uncover a train wreck conspiracy and bite off more than they can chew while pursuing the story and bickering along the way - and falling in love, despite the fact that he's many years older than she.Sabrina is an ambitious, gifted reporter willing to do whatever it takes to learn the truth about the train accident, which leads her into conflict, then reluctant partnership, with fading star newsman Peter who works for a rival paper. He is her polar opposite: he chases women, smokes cigars, and has just published his first novel. During their pursuit of the story, Peter and Sabrina clash over virtually everything - he also subjects Sabrina to indecent exposure in front of a group of boy scouts after he catches her skinny dipping.",3.570874,29/06/1994,61947267,123,Released,Romance Was Never More Dangerous!,I Love Trouble,FALSE,5.3,41,en
356,FALSE,0,10660,tt0110167,"Charlie Lang is a simple, kindhearted New York City cop. When he realizes he has no money to tip waitress Yvonne Biasi, Lang offers her half the winnings of his lottery ticket. Amazingly, the ticket happens to be a winner, in the sum of $4 million. True to his word, Lang proceeds to share the prize money with Biasi, which infuriates his greedy wife, Muriel. Not content with the arrangement, Muriel begins scheming to take all the money.",11.272073,29/07/1994,0,101,Released,A cop. A waitress. A lottery ticket.,It Could Happen to You,FALSE,6.1,154,en
357,FALSE,0,10714,tt0110213,"Raised by wild animals since childhood, Mowgli is drawn away from the jungle by the beautiful Kitty. But Mowgli must eventually face corrupt Capt. Boone, who wants both Kitty's hand and the treasures of Monkey City – a place only Mowgli can find.",10.714235,23/12/1994,0,111,Released,,The Jungle Book,FALSE,5.9,107,en
358,FALSE,0,41647,tt0107472,"This documentary recounts the life and work of one of most famous, and yet reviled, German film directors in history, Leni Riefenstahl. The film recounts the rise of her career from a dancer, to a movie actor to the most important film director in Nazi Germany who directed such famous propaganda films as Triumph of the Will and Olympiad. The film also explores her later activities after Nazi Germany's defeat in 1945 and her disgrace for being so associated with it which includes her amazingly active life over the age of 90.",0.568884,11/09/1993,449707,180,Released,,"The Wonderful, Horrible Life of Leni Riefenstahl",FALSE,7.3,5,en
